espn_id,full_name,nationality,current_team,league,date_of_birth,age,star_sign,position,image_url
306378,Joel Schmied,Switzerland,FC Cologne,Bundesliga,1998-09-23,27,Libra,Defender,
310466,Kristoffer Lund,USA,FC Cologne,Bundesliga,2002-05-14,24,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/b/bc/Kristoffer_Lund.jpg
357337,Jahmai Simpson-Pusey,England,FC Cologne,Bundesliga,2005-11-04,20,Scorpio,Defender,
415733,Cenny Neumann,Germany,FC Cologne,Bundesliga,2007-01-12,19,Capricorn,Defender,
418989,David Fürst,Germany,FC Cologne,Bundesliga,2007-04-03,19,Aries,Defender,
151464,Florian Kainz,Austria,FC Cologne,Bundesliga,1992-10-24,33,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/6f/FC%2520Admira%2520Wacker%2520vs.%2520SK%2520Rapid%2520Wien%25202015-12-02%2520%2528099%2529.jpg
231173,Linton Maina,Germany,FC Cologne,Bundesliga,1999-06-23,26,Cancer,Midfielder,
236136,Alessio Castro-Montes,Belgium,FC Cologne,Bundesliga,1997-05-17,29,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/ab/Eupen-rupel_boom_2.jpg
283683,Tom Krauss,Germany,FC Cologne,Bundesliga,2001-06-22,24,Cancer,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/61/2019-07-12_Fu%C3%9Fball%3B_Freundschaftsspiel_RB_Leipzig_-_FC_Z%C3%BCrich_1DX_1042_by_Stepro.jpg
286815,Ísak Jóhannesson,Iceland,FC Cologne,Bundesliga,2003-03-23,23,Aries,Midfielder,
290398,Eric Martel,Germany,FC Cologne,Bundesliga,2002-04-29,24,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/7/7d/Eric_Martel%2C_FC_RB_Salzburg_gegen_FK_Austria_Wien_%288._August_2021%29_%28cropped%29.jpg
300444,Jan Thielmann,Germany,FC Cologne,Bundesliga,2002-05-26,24,Gemini,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/6b/2021-08-08%2520FC%2520Carl%2520Zeiss%2520Jena%2520gegen%25201.%2520FC%2520K%25C3%25B6ln%2520%2528DFB-Pokal%2529%2520by%2520Sandro%2520Halank%25E2%2580%2593178.jpg
304933,Jakub Kaminski,Poland,FC Cologne,Bundesliga,2002-06-05,24,Gemini,Midfielder,
343969,Denis Huseinbasic,Bosnia and Herzegovina,FC Cologne,Bundesliga,2001-07-03,24,Cancer,Midfielder,
372029,Fayssal Harchaoui,Germany,FC Cologne,Bundesliga,2006-01-15,20,Capricorn,Midfielder,
380795,Said El Mala,Germany,FC Cologne,Bundesliga,2006-08-26,19,Virgo,Midfielder,
408344,Felipe Chávez,Peru,FC Cologne,Bundesliga,2007-04-10,19,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/8/82/Felipe_Chavez_in_FC_RB_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%282026-01-06_Testspiel%29_39_%28cropped%29.jpg
191352,Luca Waldschmidt,Germany,FC Cologne,Bundesliga,1996-05-19,30,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/2/28/WaldschmidtSLB2021.png
255355,Ragnar Ache,Germany,FC Cologne,Bundesliga,1998-07-28,27,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/e/e4/2024-03-30-AcheRagnar.jpg
275797,Marius Bulter,Germany,FC Cologne,Bundesliga,1993-03-29,33,Aries,Forward,
384155,Malek El Mala,Germany,FC Cologne,Bundesliga,2005-04-02,21,Aries,Forward,
416417,Fynn Schenten,Germany,FC Cologne,Bundesliga,2007-09-14,18,Virgo,Forward,
417605,Youssoupha Niang,Germany,FC Cologne,Bundesliga,2006-03-25,20,Aries,Forward,
180162,Daniel Heuer Fernandes,Portugal,Hamburg SV,Bundesliga,1992-11-13,33,Scorpio,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/a/a5/2025-03-05%2520Daniel%2520Heuer%2520Fernandes%2520HSV%2520pic1.jpg
304258,Sander Tangvik,Norway,Hamburg SV,Bundesliga,2002-11-29,23,Sagittarius,Goalkeeper,
386446,Hannes Hermann,Germany,Hamburg SV,Bundesliga,2005-03-23,21,Aries,Goalkeeper,
388681,Fernando Dickes,Germany,Hamburg SV,Bundesliga,2007-10-13,18,Libra,Goalkeeper,
243626,Miro Muheim,Switzerland,Hamburg SV,Bundesliga,1998-03-24,28,Aries,Defender,https://upload.wikimedia.org/wikipedia/commons/2/24/2025-05-16_Hamburger_SV_Miro_Muheim.jpg
251061,Jordan Torunarigha,Nigeria,Hamburg SV,Bundesliga,1997-08-07,28,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/6/66/Hertha_BSC_vs._West_Ham_United_20190731_%28088%29_%28cropped%29.jpg
283729,Noah Katterbach,Germany,Hamburg SV,Bundesliga,2001-04-13,25,Aries,Defender,https://upload.wikimedia.org/wikipedia/commons/0/01/2025-05-16%2520Hamburger%2520SV%2520Noah%2520Katterbach.jpg
306347,Giorgi Gocholeishvili,Georgia,Hamburg SV,Bundesliga,2001-02-14,25,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/9/9c/%D0%9C%D0%B0%D1%82%D1%87_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_%E2%80%93_%C2%AB%D0%A8%D0%B0%D1%85%D1%82%D0%B0%D1%80%C2%BB_0-1._3_%D0%BB%D0%B8%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%B4%D0%B0_2023_%D1%80%D0%BE%D0%BA%D1%83_%E2%80%94_1486586_%28Giorgi_Gocholeishvili%29.jpg
309840,Warmed Omari,France,Hamburg SV,Bundesliga,2000-04-23,26,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/0/01/Omari_asse_ol_2425.png
313897,William Mikelbrencis,France,Hamburg SV,Bundesliga,2004-02-25,22,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/4/43/2025-05-16_Hamburger_SV_William_Mikelbrencis.jpg
364962,Luka Vuskovic,Croatia,Hamburg SV,Bundesliga,2007-02-24,19,Pisces,Defender,
410645,Louis Lemke,Germany,Hamburg SV,Bundesliga,2009-10-08,16,Libra,Defender,
415376,Shafiq Nandja,Germany,Hamburg SV,Bundesliga,2007-01-15,19,Capricorn,Defender,
88865,Fabio Vieira,Portugal,Hamburg SV,Bundesliga,2000-05-30,26,Gemini,Midfielder,https://upload.wikimedia.org/wikipedia/commons/1/1c/2023_MLS_All_Star_Game_2023-07-19_Fabio_Vieira_John_Tolkin.jpg
238542,Bakery Jatta,Gambia,Hamburg SV,Bundesliga,1998-06-06,28,Gemini,Midfielder,https://upload.wikimedia.org/wikipedia/commons/d/d6/2025-05-16%2520Hamburger%2520SV%2520Bakery%2520Jatta.jpg
268239,Albert Sambi Lokonga,Belgium,Hamburg SV,Bundesliga,1999-10-22,26,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/9/90/Albert%2520Sambi%2520Lokonga%2520Arsenal%2520v%2520Everton%2520-%252052222904853%2520%2528cropped%2529.jpg
284835,Nicolás Capaldo,Argentina,Hamburg SV,Bundesliga,1998-09-14,27,Virgo,Midfielder,https://upload.wikimedia.org/wikipedia/commons/7/76/RB_Salzburg_gegen_DAC_Dunajsk%C3%A1_Streda_%28Testspiel_25._Juni_2021%29_10.jpg
297750,Albert Grønbaek,Denmark,Hamburg SV,Bundesliga,2001-05-23,25,Gemini,Midfielder,
321226,Nicolai Remberg,Germany,Hamburg SV,Bundesliga,2000-06-19,25,Gemini,Midfielder,https://upload.wikimedia.org/wikipedia/commons/b/b8/2025-03-05_Nicolai_Remberg_Holstein_Kiel_pic2.jpg
343993,Daniel Elfadli,Libya,Hamburg SV,Bundesliga,1997-04-06,29,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/b/b0/2025-05-16_Hamburger_SV_Daniel_Elfadli.jpg
346567,Omar Megeed,Egypt,Hamburg SV,Bundesliga,2005-08-19,20,Leo,Midfielder,
182245,Yussuf Poulsen,Denmark,Hamburg SV,Bundesliga,1994-06-15,31,Gemini,Forward,https://upload.wikimedia.org/wikipedia/commons/2/25/Yussuf%2520Poulsen%2520%2528cropped%2529.JPG
206999,Jean-Luc Dompé,France,Hamburg SV,Bundesliga,1995-08-12,30,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/3/3c/2025-05-16_Hamburger_SV_Jean-Luc_Domp%C3%A9.jpg
246846,Robert Glatzel,Germany,Hamburg SV,Bundesliga,1994-01-08,32,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/4/4b/2025-03-05_Robert_Glatzel_HSV_pic1.jpg
289745,Philip Otele,Nigeria,Hamburg SV,Bundesliga,1999-04-15,27,Aries,Forward,
291849,Rayan Philippe,France,Hamburg SV,Bundesliga,2000-10-23,25,Scorpio,Forward,https://upload.wikimedia.org/wikipedia/commons/d/d2/Lens_-_Dijon_%2815-08-2020%29_17.jpg
300961,Ransford-Yeboah Königsdörffer,Ghana,Hamburg SV,Bundesliga,2001-09-13,24,Virgo,Forward,https://upload.wikimedia.org/wikipedia/commons/8/84/2021-05-12_SG_Dynamo_Dresden_gegen_Bischofswerdaer_FV_08_%28Wernesgr%C3%BCner_Sachsenpokal_2020-21%29_by_Sandro_Halank%E2%80%93160.jpg
359707,Damion Downs,USA,Hamburg SV,Bundesliga,2004-07-06,21,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/9/93/Damion%2520Downs%252C%25202025%2520CONCACAF%2520Gold%2520Cup%252C%252002%2520%2528cropped%2529.jpg
376056,Otto Stange,Germany,Hamburg SV,Bundesliga,2007-02-09,19,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/8/80/2025-03-05_Otto_Stange_HSV_pic1.jpg
384471,Alexander Røssing-Lelesiit,Norway,Hamburg SV,Bundesliga,2007-01-20,19,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/d/db/2025-03-10_Alexander_R%C3%B8ssing-Lelesiit_HSV_1.jpg
388392,Fabio Baldé,Portugal,Hamburg SV,Bundesliga,2005-07-20,20,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/2/2e/2025-03-10_Fabio_Balde_HSV_1.jpg
149297,Daniel Batz,Germany,Mainz,Bundesliga,1991-01-12,35,Capricorn,Goalkeeper,
206114,Robin Zentner,Germany,Mainz,Bundesliga,1994-10-28,31,Scorpio,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/e/ea/2020-09-20%2520Fu%25C3%259Fball%252C%2520M%25C3%25A4nner%252C%25201.%2520Bundesliga%252C%2520RB%2520Leipzig%2520-%25201.%2520FSV%2520Mainz%252005%25201DX%25201208%2520by%2520Stepro.jpg
321057,Lasse Rieß,Germany,Mainz,Bundesliga,2001-07-27,24,Leo,Goalkeeper,
376555,Louis Babatz,Germany,Mainz,Bundesliga,2006-01-14,20,Capricorn,Goalkeeper,
144620,Stefan Bell,Germany,Mainz,Bundesliga,1991-08-24,34,Virgo,Defender,https://upload.wikimedia.org/wikipedia/commons/1/1e/Stefan-Bell-2015-07.jpg
154603,Danny da Costa,Germany,Mainz,Bundesliga,1993-07-13,32,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/8/8e/DannyDaCosta.jpg
175905,Silvan Widmer,Switzerland,Mainz,Bundesliga,1993-03-05,33,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/d/dd/AUT_vs._SUI_2015-11-17_%28173%29_Silvan_Widmer.jpg
218646,Andreas Hanche-Olsen,Norway,Mainz,Bundesliga,1997-01-17,29,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/c/c2/Andreas_Hanche-Olsen_%28cropped%29.jpg
238531,Maxim Leitsch,Germany,Mainz,Bundesliga,1998-05-18,28,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/f/fe/Maxim_Leitsch.jpg
238906,Stefan Posch,Austria,Mainz,Bundesliga,1997-05-14,29,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/6/68/Austria%2520national%2520under-21%2520football%2520team%2520-%2520Teamcamp%2520June%25202017%2520%2528110%2529.jpg
239574,Phillipp Mwene,Austria,Mainz,Bundesliga,1994-01-29,32,Capricorn,Defender,https://a.espncdn.com/i/headshots/soccer/players/full/239574.png
241297,Anthony Caci,France,Mainz,Bundesliga,1997-07-01,28,Cancer,Defender,
334198,Nikolas Veratschnig,Austria,Mainz,Bundesliga,2003-01-24,23,Capricorn,Defender,
375371,Kacper Potulski,Poland,Mainz,Bundesliga,2007-10-19,18,Libra,Defender,
134103,Lee Jae-Sung,South Korea,Mainz,Bundesliga,1992-08-10,33,Leo,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/04/%25EC%259D%25B4%25EC%259E%25AC%25EC%2584%25B1%2520%2528%25EC%25B6%2595%25EA%25B5%25AC%2520%25EC%2584%25A0%25EC%2588%2598%2529.jpg
172997,Dominik Kohr,Germany,Mainz,Bundesliga,1994-01-31,32,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/09/Metallist-Bayer-04%2520%25289%2529.jpg
210818,Nadiem Amiri,Germany,Mainz,Bundesliga,1996-10-27,29,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/1/1f/20161011%2520U21%2520AUT%2520GER%25209328.jpg
267798,Lennard Maloney,USA,Mainz,Bundesliga,1999-10-08,26,Libra,Midfielder,
307282,Paul Nebel,Germany,Mainz,Bundesliga,2002-10-10,23,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/e/e7/Paul_Nebel_with_Mainz_05_%282026%29.jpg
333646,Sota Kawasaki,Japan,Mainz,Bundesliga,2001-07-30,24,Leo,Midfielder,
357030,Kaishu Sano,Japan,Mainz,Bundesliga,2000-12-30,25,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/4/49/Kaishu_Sano_2024_%28cropped%29.jpg
392851,Daniel Gleiber,Germany,Mainz,Bundesliga,2005-02-01,21,Aquarius,Midfielder,
411839,Jeremiah Debrah,Germany,Mainz,Bundesliga,2009-01-06,17,Capricorn,Midfielder,
421667,Daniel Imafidon,Germany,Mainz,Bundesliga,2007-03-24,19,Aries,Midfielder,
195027,Sheraldo Becker,Suriname,Mainz,Bundesliga,1995-02-09,31,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/e/e7/Sheraldo%2520Becker%2520%25282018%2529.jpg
234376,Phillip Tietz,Germany,Mainz,Bundesliga,1997-07-09,28,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/d/dc/PhillipTietz.jpg
279282,Silas Katompa-Mvumpa,Congo DR,Mainz,Bundesliga,1998-10-06,27,Libra,Forward,https://upload.wikimedia.org/wikipedia/commons/2/26/Silas_Katompa_Mvumpa.jpg
303116,William Bøving,Denmark,Mainz,Bundesliga,2003-03-01,23,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/c/c8/FC_RB_Salzburg_gegen_SK_Sturm_Graz_%28%C3%96FB-Cuphalbfinale_2024-04-04%29_18_%28William_B%C3%B8ving%29.jpg
307031,Fabio Moreno Fell,Germany,Mainz,Bundesliga,2000-06-04,26,Gemini,Forward,
307515,Benedict Hollerbach,Germany,Mainz,Bundesliga,2001-05-17,25,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/a/a7/U19%2520DFB%2520Perspektivteam%252C%2520Duisburg-Wedau.jpg
308843,Armindo Sieb,Germany,Mainz,Bundesliga,2003-02-17,23,Aquarius,Forward,
351280,Nelson Weiper,Germany,Mainz,Bundesliga,2005-03-17,21,Pisces,Forward,
366388,Kasey Bos,Australia,Mainz,Bundesliga,2004-05-08,22,Taurus,Forward,
119620,Péter Gulácsi,Hungary,RB Leipzig,Bundesliga,1990-05-06,36,Taurus,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/2/26/2020-03-10%2520Fu%25C3%259Fball%252C%2520M%25C3%25A4nner%252C%2520UEFA%2520Champions%2520League%2520Achtelfinale%252C%2520RB%2520Leipzig%2520-%2520Tottenham%2520Hotspur%25201DX%25203666%2520by%2520Stepro.jpg
200079,Leopold Zingerle,Germany,RB Leipzig,Bundesliga,1994-04-10,32,Aries,Goalkeeper,
277377,Maarten Vandevoordt,Belgium,RB Leipzig,Bundesliga,2002-02-26,24,Pisces,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/b/b2/Maarten_Vandevoordt_2019_%28cropped%29.jpg
162162,Willi Orbán,Hungary,RB Leipzig,Bundesliga,1992-11-03,33,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/8/8e/Willi_Orban_am_Trainingszentrum_RB_Leipzig_am_Cottaweg_%28cropped%29.png
201803,Lukas Klostermann,Germany,RB Leipzig,Bundesliga,1996-06-03,30,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/c/c5/2019-06-11%2520Fu%25C3%259Fball%252C%2520M%25C3%25A4nner%252C%2520L%25C3%25A4nderspiel%252C%2520Deutschland-Estland%2520StP%25202110%2520LR10%2520by%2520Stepro.jpg
220711,Benjamin Henrichs,Germany,RB Leipzig,Bundesliga,1997-02-23,29,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/d/d6/Benjamin-Henrichs-2015-08.jpg
249548,David Raum,Germany,RB Leipzig,Bundesliga,1998-04-22,28,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/1/10/2023-10-04%2520Fu%25C3%259Fball%252C%2520M%25C3%25A4nner%252C%2520UEFA%2520Champions%2520League%252C%2520RB%2520Leipzig%2520-%2520Manchester%2520City%2520FC%25201DX%25202658.jpg
258963,Ridle Baku,Germany,RB Leipzig,Bundesliga,1998-04-08,28,Aries,Defender,https://upload.wikimedia.org/wikipedia/commons/f/f3/Ridle%2520Baku%25202020-09-20%2520Fu%25C3%259Fball%252C%2520M%25C3%25A4nner%252C%25201.%2520Bundesliga%252C%2520RB%2520Leipzig%2520-%25201.%2520FSV%2520Mainz%252005%25201DX%25201394%2520by%2520Stepro%2520%2528cropped%2529.jpg
304740,El Chadaille Bitshiabu,France,RB Leipzig,Bundesliga,2005-05-16,21,Taurus,Defender,
319100,Castello Lukeba,France,RB Leipzig,Bundesliga,2002-12-17,23,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/e/ec/Castello%2520Lukeba%2520in%25202022.png
365367,Kosta Nedeljkovic,Serbia,RB Leipzig,Bundesliga,2005-12-16,20,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/d/d6/FC_Zenit_Saint_Petersburg_vs._Red_Star_Belgrade%2C_4_July_2023_%2845%29_%28cropped%29.jpg
368003,Max Finkgrafe,Germany,RB Leipzig,Bundesliga,2004-03-27,22,Aries,Defender,
238886,Xaver Schlager,Austria,RB Leipzig,Bundesliga,1997-09-28,28,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/af/FC%2520Liefering%2520gegen%2520Austria%2520Lustenau%2520SKY%2520GO%2520Liga%252015.JPG
274897,Christoph Baumgartner,Austria,RB Leipzig,Bundesliga,1999-08-01,26,Leo,Midfielder,https://upload.wikimedia.org/wikipedia/commons/7/74/Austria%2520national%2520under-21%2520football%2520team%2520-%2520Teamcamp%2520October%25202019%2520%252860%2529.jpg
305956,Nicolas Seiwald,Austria,RB Leipzig,Bundesliga,2001-05-04,25,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/3b/FC%2520Liefering%2520versus%2520WSG%2520Wattens%2520%252824.%2520Mai%25202019%2529%252004.jpg
319368,Antonio Nusa,Norway,RB Leipzig,Bundesliga,2005-04-17,21,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/68/Norway%2520Italy%2520-%2520June%25202025%2520C%252023.jpg
330233,Ezechiel Banzuzi,Netherlands,RB Leipzig,Bundesliga,2005-02-16,21,Aquarius,Midfielder,
364897,Assan Ouédraogo,Germany,RB Leipzig,Bundesliga,2006-05-09,20,Taurus,Midfielder,
372232,Andrija Maksimovic,Serbia,RB Leipzig,Bundesliga,2007-06-05,19,Gemini,Midfielder,
388683,Viggo Gebel,Germany,RB Leipzig,Bundesliga,2007-11-22,18,Sagittarius,Midfielder,
413837,Benno Kaltefleiter,Germany,RB Leipzig,Bundesliga,2008-02-14,18,Aquarius,Midfielder,
310131,Johan Bakayoko,Belgium,RB Leipzig,Bundesliga,2003-04-20,23,Taurus,Forward,https://a.espncdn.com/i/headshots/soccer/players/full/310131.png
324766,Rômulo,Brazil,RB Leipzig,Bundesliga,2002-02-08,24,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/8/80/R%25C3%25B4mulo%2520Marques.jpg
357683,Brajan Gruda,Germany,RB Leipzig,Bundesliga,2004-05-31,22,Gemini,Forward,
362794,Conrad Harder,Denmark,RB Leipzig,Bundesliga,2005-04-07,21,Aries,Forward,
366911,Tidiam Gomis,France,RB Leipzig,Bundesliga,2006-08-08,19,Leo,Forward,
380942,Ayodele Thomas,Netherlands,RB Leipzig,Bundesliga,2007-07-23,18,Leo,Forward,
387845,Sani Suleiman,Nigeria,RB Leipzig,Bundesliga,2006-09-01,19,Virgo,Forward,
402479,Yan Diomande,Ivory Coast,RB Leipzig,Bundesliga,2006-11-14,19,Scorpio,Forward,
413839,Samba Konate,France,RB Leipzig,Bundesliga,2009-02-27,17,Pisces,Forward,
122292,Florian Müller,Germany,SC Freiburg,Bundesliga,1997-11-13,28,Scorpio,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/2/26/Florian_M%C3%BCller.jpg
224246,Jannik Huth,Germany,SC Freiburg,Bundesliga,1994-04-15,32,Aries,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/8/87/20161011%2520U21%2520AUT%2520GER%25209329.jpg
321064,Noah Atubolu,Germany,SC Freiburg,Bundesliga,2002-05-25,24,Gemini,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/1/19/Noah_Atubolu.jpg
169753,Anthony Jung,Germany,SC Freiburg,Bundesliga,1991-11-03,34,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/7/7c/Anthony%2520Jung.JPG
170209,Matthias Ginter,Germany,SC Freiburg,Bundesliga,1994-01-19,32,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/c/c2/Matthias%2520Ginter%25202019.jpg
171701,Lukas Kübler,Germany,SC Freiburg,Bundesliga,1992-08-30,33,Virgo,Defender,
174618,Christian Günter,Germany,SC Freiburg,Bundesliga,1993-02-28,33,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/8/8f/Christian%2520G%25C3%25BCnter%2520%25282025%2520-%25201%2529.jpg
219316,Philipp Lienhart,Austria,SC Freiburg,Bundesliga,1996-07-11,29,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/4/47/Austria%2520national%2520under-21%2520football%2520team%2520-%2520Teamcamp%2520June%25202017%2520%2528057%2529.jpg
231190,Niklas Beste,Germany,SC Freiburg,Bundesliga,1999-01-04,27,Capricorn,Defender,
364596,Philipp Treu,Germany,SC Freiburg,Bundesliga,2000-12-03,25,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/f/fc/2025-04-23_-_FC_St_Pauli_-_Philipp_Treu.jpg
367557,Max Rosenfelder,Germany,SC Freiburg,Bundesliga,2003-02-10,23,Aquarius,Defender,
367558,Jordy Makengo,France,SC Freiburg,Bundesliga,2001-08-03,24,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/4/4a/MakengoFreiburg2023.jpg
387474,Ifechukwu Ogbus,Switzerland,SC Freiburg,Bundesliga,2005-12-17,20,Sagittarius,Defender,
416415,Karl Steinmann,Germany,SC Freiburg,Bundesliga,2005-12-13,20,Sagittarius,Defender,
149570,Nicolas Höfler,Germany,SC Freiburg,Bundesliga,1990-03-09,36,Pisces,Midfielder,https://upload.wikimedia.org/wikipedia/commons/d/da/Nicolas%2520H%25C3%25B6fler.jpg
179571,Vincenzo Grifo,Italy,SC Freiburg,Bundesliga,1993-04-07,33,Aries,Midfielder,
214203,Maximilian Eggestein,Germany,SC Freiburg,Bundesliga,1996-12-08,29,Sagittarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/8/8a/Eggestein%252C%2520Maximilian%2520Werder%252017-18%2520WP.jpg
277859,Daniel-Kofi Kyereh,Ghana,SC Freiburg,Bundesliga,1996-03-08,30,Pisces,Midfielder,https://upload.wikimedia.org/wikipedia/commons/e/ed/Daniel-Kofi_Kyereh_%28cropped%29.jpg
291203,Patrick Osterhage,Germany,SC Freiburg,Bundesliga,2000-02-01,26,Aquarius,Midfielder,
303031,Yuito Suzuki,Japan,SC Freiburg,Bundesliga,2001-10-25,24,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/9/91/Suzuki_buteur.jpg
386992,Johan Manzambi,Switzerland,SC Freiburg,Bundesliga,2005-10-14,20,Libra,Midfielder,
419274,Rouven Tarnutzer,Switzerland,SC Freiburg,Bundesliga,2007-07-24,18,Leo,Midfielder,
202802,Maximilian Philipp,Germany,SC Freiburg,Bundesliga,1994-03-01,32,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/f/fc/Maximilian%2520Philipp%2520%2528August%25202014%2529.jpg
238525,Lucas Höler,Germany,SC Freiburg,Bundesliga,1994-07-10,31,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/1/13/Lucas_H%C3%B6ler_%282019_-_2%29.jpg
310883,Igor Matanovic,Croatia,SC Freiburg,Bundesliga,2003-03-31,23,Aries,Forward,
346619,Derry Scherhant,Germany,SC Freiburg,Bundesliga,2002-11-10,23,Scorpio,Forward,
390031,Cyriaque Irié,Burkina Faso,SC Freiburg,Bundesliga,2005-06-20,20,Gemini,Forward,
79941,Nikola Vasilj,Bosnia and Herzegovina,St. Pauli,Bundesliga,1995-12-02,30,Sagittarius,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/c/c6/2025-04-23%2520-%2520FC%2520St%2520Pauli%2520-%2520Nikola%2520Vasilj%2520%2528cropped%2529.jpg
